phase,state_index,state_id,scenario,generation_seed,epoch,world_seed,candidate,budget_fraction,smoothing,total_cost,patients_lost,completion_service_level,request_total,allocation_signature,shared_budget,local_interior_fraction,shared_budget_interior,rng_sha256
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b0.75_a0.25,0.75,0.25,718968489.3905804,596.0,0.572374471215744,23.6250002682209,"0.075,0.064,0.069,0.077,0.066,0.030,0.013,0.015,0.021,0.017,0.037,0.033,0.041,0.043,0.041,0.024,0.026,0.021,0.019,0.021",31.500000000000007,1.0,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b0.75_a0.50,0.75,0.5,718014762.3217946,595.0,0.5725583961743609,23.625000232458117,"0.073,0.067,0.069,0.070,0.063,0.038,0.015,0.015,0.022,0.020,0.032,0.030,0.039,0.040,0.039,0.029,0.025,0.022,0.020,0.021",31.500000000000007,1.0,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b0.75_a0.75,0.75,0.75,717962144.6153114,595.0,0.5725583961743609,23.625000321865087,"0.071,0.071,0.070,0.064,0.060,0.046,0.017,0.015,0.024,0.024,0.027,0.027,0.037,0.037,0.037,0.034,0.024,0.023,0.021,0.021",31.500000000000007,1.0,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b0.75_a1.00,0.75,1.0,718551530.1002846,596.0,0.572374471215744,23.625000196695332,"0.069,0.075,0.071,0.058,0.057,0.054,0.018,0.014,0.025,0.028,0.022,0.024,0.036,0.034,0.035,0.039,0.024,0.024,0.022,0.021",31.500000000000007,1.0,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b1.00_a0.00,1.0,0.0,719552519.8750232,595.0,0.5725583961743609,31.49999983906746,"0.095,0.082,0.093,0.095,0.095,0.029,0.016,0.021,0.026,0.018,0.057,0.049,0.058,0.064,0.060,0.025,0.036,0.026,0.025,0.029",31.500000000000007,0.9,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b1.00_a0.25,1.0,0.25,718129394.3248708,593.0,0.5729262460915946,31.50000000000001,"0.095,0.086,0.093,0.095,0.089,0.040,0.018,0.020,0.028,0.022,0.050,0.044,0.055,0.059,0.056,0.032,0.035,0.028,0.026,0.029",31.500000000000007,0.9,False,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b1.00_a0.50,1.0,0.5,718076304.9009379,593.0,0.5729262460915946,31.499999445676803,"0.095,0.090,0.093,0.094,0.084,0.050,0.020,0.020,0.030,0.027,0.043,0.040,0.052,0.054,0.052,0.038,0.033,0.029,0.027,0.028",31.500000000000007,0.95,True,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b1.00_a0.75,1.0,0.75,717478512.6913139,593.0,0.5732940960088284,31.500000000000007,"0.095,0.095,0.094,0.086,0.079,0.061,0.022,0.019,0.032,0.032,0.036,0.036,0.050,0.050,0.050,0.045,0.032,0.031,0.028,0.028",31.500000000000007,1.0,False,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510106,b1.00_a1.00,1.0,1.0,717144740.5068307,593.0,0.5732940960088284,31.500000000000007,"0.093,0.095,0.095,0.078,0.076,0.072,0.025,0.019,0.034,0.037,0.030,0.033,0.048,0.046,0.047,0.052,0.032,0.033,0.029,0.028",31.500000000000007,1.0,False,a173e3b31ddfdc3cd6366003bb2b30bd3382f663dbd1665bab5440dd520574c1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b0.75_a0.00,0.75,0.0,691452494.6438282,568.0,0.5780325443786982,23.624999749660496,"0.077,0.060,0.068,0.083,0.069,0.021,0.012,0.015,0.019,0.013,0.042,0.036,0.042,0.046,0.043,0.018,0.026,0.019,0.019,0.021",31.500000000000007,1.0,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b0.75_a0.25,0.75,0.25,691392016.7680659,568.0,0.5780325443786982,23.6250002682209,"0.075,0.064,0.069,0.077,0.066,0.030,0.013,0.015,0.021,0.017,0.037,0.033,0.041,0.043,0.041,0.024,0.026,0.021,0.019,0.021",31.500000000000007,1.0,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b0.75_a0.50,0.75,0.5,691088038.8335588,568.0,0.5782174556213018,23.625000232458117,"0.073,0.067,0.069,0.070,0.063,0.038,0.015,0.015,0.022,0.020,0.032,0.030,0.039,0.040,0.039,0.029,0.025,0.022,0.020,0.021",31.500000000000007,1.0,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b0.75_a0.75,0.75,0.75,691035242.8888,568.0,0.5782174556213018,23.625000321865087,"0.071,0.071,0.070,0.064,0.060,0.046,0.017,0.015,0.024,0.024,0.027,0.027,0.037,0.037,0.037,0.034,0.024,0.023,0.021,0.021",31.500000000000007,1.0,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b0.75_a1.00,0.75,1.0,690990468.9949679,568.0,0.5782174556213018,23.625000196695332,"0.069,0.075,0.071,0.058,0.057,0.054,0.018,0.014,0.025,0.028,0.022,0.024,0.036,0.034,0.035,0.039,0.024,0.024,0.022,0.021",31.500000000000007,1.0,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b1.00_a0.00,1.0,0.0,690881155.2989126,566.0,0.5784023668639053,31.49999983906746,"0.095,0.082,0.093,0.095,0.095,0.029,0.016,0.021,0.026,0.018,0.057,0.049,0.058,0.064,0.060,0.025,0.036,0.026,0.025,0.029",31.500000000000007,0.9,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b1.00_a0.25,1.0,0.25,690566152.1417024,566.0,0.5785872781065089,31.50000000000001,"0.095,0.086,0.093,0.095,0.089,0.040,0.018,0.020,0.028,0.022,0.050,0.044,0.055,0.059,0.056,0.032,0.035,0.028,0.026,0.029",31.500000000000007,0.9,False,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b1.00_a0.50,1.0,0.5,690759231.9537446,566.0,0.5785872781065089,31.499999445676803,"0.095,0.090,0.093,0.094,0.084,0.050,0.020,0.020,0.030,0.027,0.043,0.040,0.052,0.054,0.052,0.038,0.033,0.029,0.027,0.028",31.500000000000007,0.95,True,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b1.00_a0.75,1.0,0.75,690110564.4701861,566.0,0.578957100591716,31.500000000000007,"0.095,0.095,0.094,0.086,0.079,0.061,0.022,0.019,0.032,0.032,0.036,0.036,0.050,0.050,0.050,0.045,0.032,0.031,0.028,0.028",31.500000000000007,1.0,False,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,35,scheduled_rotation_reverse__g99300002__t032,scheduled_rotation_reverse,99300002,32,99510107,b1.00_a1.00,1.0,1.0,689856393.2533503,566.0,0.578957100591716,31.500000000000007,"0.093,0.095,0.095,0.078,0.076,0.072,0.025,0.019,0.034,0.037,0.030,0.033,0.048,0.046,0.047,0.052,0.032,0.033,0.029,0.028",31.500000000000007,1.0,False,fd3300832e83715601a08f212b8b9177c5e8103b487abfe07670a5f0b8a2dbe1
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b0.75_a0.00,0.75,0.0,657078560.1252571,467.0,0.415377817057004,23.624999499320985,"0.074,0.079,0.076,0.088,0.095,0.014,0.016,0.018,0.018,0.013,0.040,0.037,0.046,0.031,0.031,0.014,0.015,0.013,0.018,0.015",31.500000000000007,0.95,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b0.75_a0.25,0.75,0.25,656216944.3306613,466.0,0.4158197083517455,23.625000303983686,"0.075,0.078,0.078,0.082,0.090,0.028,0.016,0.017,0.020,0.016,0.034,0.033,0.040,0.031,0.030,0.018,0.016,0.015,0.017,0.015",31.500000000000007,1.0,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b0.75_a0.50,0.75,0.5,656106030.628957,466.0,0.4158197083517455,23.62500023245811,"0.077,0.078,0.080,0.078,0.080,0.041,0.016,0.016,0.022,0.020,0.029,0.030,0.035,0.030,0.030,0.022,0.017,0.017,0.016,0.015",31.500000000000007,1.0,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b0.75_a0.75,0.75,0.75,655562393.6814442,466.0,0.4158197083517455,23.6250002682209,"0.078,0.078,0.082,0.073,0.069,0.054,0.017,0.015,0.024,0.024,0.024,0.027,0.030,0.030,0.030,0.026,0.019,0.019,0.015,0.015",31.500000000000007,1.0,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b0.75_a1.00,0.75,1.0,655648611.2896085,466.0,0.41493592576226246,23.62500005364418,"0.080,0.078,0.084,0.068,0.059,0.068,0.017,0.014,0.026,0.028,0.019,0.023,0.025,0.030,0.030,0.030,0.020,0.021,0.014,0.015",31.500000000000007,1.0,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b1.00_a0.00,1.0,0.0,657708483.4680887,467.0,0.415377817057004,31.49999983906746,"0.095,0.095,0.095,0.095,0.095,0.022,0.025,0.029,0.028,0.020,0.062,0.057,0.071,0.048,0.048,0.021,0.024,0.020,0.028,0.023",31.500000000000007,0.75,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b1.00_a0.25,1.0,0.25,657002260.3348641,466.0,0.4158197083517455,31.499999892711635,"0.095,0.095,0.095,0.095,0.095,0.042,0.025,0.026,0.031,0.025,0.052,0.050,0.061,0.046,0.046,0.027,0.025,0.022,0.026,0.022",31.500000000000007,0.75,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b1.00_a0.50,1.0,0.5,656820872.1533144,466.0,0.4158197083517455,31.499999821186066,"0.095,0.095,0.095,0.095,0.095,0.060,0.024,0.023,0.032,0.030,0.043,0.044,0.051,0.044,0.044,0.032,0.025,0.025,0.023,0.022",31.500000000000007,0.75,True,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b1.00_a0.75,1.0,0.75,655926304.4074383,465.0,0.41626159964648696,31.500000000000004,"0.095,0.095,0.095,0.095,0.095,0.077,0.024,0.021,0.034,0.034,0.034,0.038,0.043,0.043,0.043,0.037,0.026,0.027,0.021,0.021",31.500000000000007,0.75,False,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510108,b1.00_a1.00,1.0,1.0,654600514.5115433,464.0,0.41714538223597,31.500000000000007,"0.095,0.095,0.095,0.095,0.083,0.096,0.024,0.019,0.037,0.040,0.027,0.033,0.035,0.042,0.042,0.043,0.028,0.030,0.020,0.022",31.500000000000007,0.8,False,b192fd1af80561559abf22d23d27cee383fc944c4a8a5b57ee67298a850d00c4
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b0.75_a0.00,0.75,0.0,604837313.6360937,439.0,0.43783005280844933,23.624999499320985,"0.074,0.079,0.076,0.088,0.095,0.014,0.016,0.018,0.018,0.013,0.040,0.037,0.046,0.031,0.031,0.014,0.015,0.013,0.018,0.015",31.500000000000007,0.95,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b0.75_a0.25,0.75,0.25,604782275.8205268,439.0,0.43783005280844933,23.625000303983686,"0.075,0.078,0.078,0.082,0.090,0.028,0.016,0.017,0.020,0.016,0.034,0.033,0.040,0.031,0.030,0.018,0.016,0.015,0.017,0.015",31.500000000000007,1.0,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b0.75_a0.50,0.75,0.5,604449849.3112582,439.0,0.43831012962073934,23.62500023245811,"0.077,0.078,0.080,0.078,0.080,0.041,0.016,0.016,0.022,0.020,0.029,0.030,0.035,0.030,0.030,0.022,0.017,0.017,0.016,0.015",31.500000000000007,1.0,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b0.75_a0.75,0.75,0.75,604495992.737445,439.0,0.43783005280844933,23.6250002682209,"0.078,0.078,0.082,0.073,0.069,0.054,0.017,0.015,0.024,0.024,0.024,0.027,0.030,0.030,0.030,0.026,0.019,0.019,0.015,0.015",31.500000000000007,1.0,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b0.75_a1.00,0.75,1.0,604652893.0384579,439.0,0.4373499759961594,23.62500005364418,"0.080,0.078,0.084,0.068,0.059,0.068,0.017,0.014,0.026,0.028,0.019,0.023,0.025,0.030,0.030,0.030,0.020,0.021,0.014,0.015",31.500000000000007,1.0,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b1.00_a0.00,1.0,0.0,605769665.0461715,439.0,0.43783005280844933,31.49999983906746,"0.095,0.095,0.095,0.095,0.095,0.022,0.025,0.029,0.028,0.020,0.062,0.057,0.071,0.048,0.048,0.021,0.024,0.020,0.028,0.023",31.500000000000007,0.75,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b1.00_a0.25,1.0,0.25,605450570.5371552,439.0,0.43831012962073934,31.499999892711635,"0.095,0.095,0.095,0.095,0.095,0.042,0.025,0.026,0.031,0.025,0.052,0.050,0.061,0.046,0.046,0.027,0.025,0.022,0.026,0.022",31.500000000000007,0.75,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b1.00_a0.50,1.0,0.5,605419129.6990719,439.0,0.43831012962073934,31.499999821186066,"0.095,0.095,0.095,0.095,0.095,0.060,0.024,0.023,0.032,0.030,0.043,0.044,0.051,0.044,0.044,0.032,0.025,0.025,0.023,0.022",31.500000000000007,0.75,True,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b1.00_a0.75,1.0,0.75,605074150.0417364,439.0,0.4387902064330293,31.500000000000004,"0.095,0.095,0.095,0.095,0.095,0.077,0.024,0.021,0.034,0.034,0.034,0.038,0.043,0.043,0.043,0.037,0.026,0.027,0.021,0.021",31.500000000000007,0.75,False,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510109,b1.00_a1.00,1.0,1.0,604348135.8627456,439.0,0.43927028324531925,31.500000000000007,"0.095,0.095,0.095,0.095,0.083,0.096,0.024,0.019,0.037,0.040,0.027,0.033,0.035,0.042,0.042,0.043,0.028,0.030,0.020,0.022",31.500000000000007,0.8,False,343b86f4bfe1539db662e89fa365da3d1783ebc15b979e8bff99954927f7f903
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b0.75_a0.00,0.75,0.0,591729724.17823,422.0,0.4366998577524893,23.624999499320985,"0.074,0.079,0.076,0.088,0.095,0.014,0.016,0.018,0.018,0.013,0.040,0.037,0.046,0.031,0.031,0.014,0.015,0.013,0.018,0.015",31.500000000000007,0.95,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b0.75_a0.25,0.75,0.25,591224743.6744232,422.0,0.43812233285917496,23.625000303983686,"0.075,0.078,0.078,0.082,0.090,0.028,0.016,0.017,0.020,0.016,0.034,0.033,0.040,0.031,0.030,0.018,0.016,0.015,0.017,0.015",31.500000000000007,1.0,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b0.75_a0.50,0.75,0.5,591163027.2318999,422.0,0.43812233285917496,23.62500023245811,"0.077,0.078,0.080,0.078,0.080,0.041,0.016,0.016,0.022,0.020,0.029,0.030,0.035,0.030,0.030,0.022,0.017,0.017,0.016,0.015",31.500000000000007,1.0,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b0.75_a0.75,0.75,0.75,591664374.2025392,423.0,0.43764817449027976,23.6250002682209,"0.078,0.078,0.082,0.073,0.069,0.054,0.017,0.015,0.024,0.024,0.024,0.027,0.030,0.030,0.030,0.026,0.019,0.019,0.015,0.015",31.500000000000007,1.0,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b0.75_a1.00,0.75,1.0,591998107.7131761,423.0,0.43717401612138457,23.62500005364418,"0.080,0.078,0.084,0.068,0.059,0.068,0.017,0.014,0.026,0.028,0.019,0.023,0.025,0.030,0.030,0.030,0.020,0.021,0.014,0.015",31.500000000000007,1.0,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b1.00_a0.00,1.0,0.0,592514385.1593937,422.0,0.43717401612138457,31.49999983906746,"0.095,0.095,0.095,0.095,0.095,0.022,0.025,0.029,0.028,0.020,0.062,0.057,0.071,0.048,0.048,0.021,0.024,0.020,0.028,0.023",31.500000000000007,0.75,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b1.00_a0.25,1.0,0.25,592164679.694679,422.0,0.43812233285917496,31.499999892711635,"0.095,0.095,0.095,0.095,0.095,0.042,0.025,0.026,0.031,0.025,0.052,0.050,0.061,0.046,0.046,0.027,0.025,0.022,0.026,0.022",31.500000000000007,0.75,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b1.00_a0.50,1.0,0.5,592133258.3337716,422.0,0.43812233285917496,31.499999821186066,"0.095,0.095,0.095,0.095,0.095,0.060,0.024,0.023,0.032,0.030,0.043,0.044,0.051,0.044,0.044,0.032,0.025,0.025,0.023,0.022",31.500000000000007,0.75,True,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b1.00_a0.75,1.0,0.75,592036452.9265494,422.0,0.43812233285917496,31.500000000000004,"0.095,0.095,0.095,0.095,0.095,0.077,0.024,0.021,0.034,0.034,0.034,0.038,0.043,0.043,0.043,0.037,0.026,0.027,0.021,0.021",31.500000000000007,0.75,False,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,36,scheduled_rotation_slower_noisy__g99300000__t004,scheduled_rotation_slower_noisy,99300000,4,99510110,b1.00_a1.00,1.0,1.0,592482709.460514,423.0,0.43764817449027976,31.500000000000007,"0.095,0.095,0.095,0.095,0.083,0.096,0.024,0.019,0.037,0.040,0.027,0.033,0.035,0.042,0.042,0.043,0.028,0.030,0.020,0.022",31.500000000000007,0.8,False,a48ed933dabb35adb495d49ef02c9a3c335869f70c48a65864de4b4f6d04bb03
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b0.75_a0.00,0.75,0.0,820467695.4536636,671.0,0.41304347826086957,23.625000017881387,"0.074,0.081,0.084,0.087,0.095,0.013,0.010,0.012,0.013,0.011,0.044,0.041,0.048,0.043,0.032,0.011,0.014,0.011,0.016,0.011",31.500000000000007,1.0,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b0.75_a0.25,0.75,0.25,820380520.4910508,671.0,0.41304347826086957,23.625000518560412,"0.076,0.081,0.084,0.083,0.086,0.026,0.011,0.012,0.016,0.015,0.038,0.036,0.043,0.040,0.033,0.017,0.015,0.013,0.015,0.012",31.500000000000007,1.0,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b0.75_a0.50,0.75,0.5,820050803.3695052,671.0,0.41304347826086957,23.625000125169752,"0.079,0.081,0.084,0.078,0.078,0.038,0.011,0.011,0.020,0.019,0.031,0.032,0.038,0.037,0.033,0.023,0.016,0.015,0.014,0.012",31.500000000000007,1.0,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b0.75_a0.75,0.75,0.75,819626767.2964479,671.0,0.413399857448325,23.62499991059303,"0.081,0.081,0.084,0.073,0.069,0.051,0.012,0.011,0.023,0.023,0.024,0.027,0.033,0.033,0.033,0.028,0.017,0.017,0.013,0.013",31.500000000000007,1.0,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b0.75_a1.00,0.75,1.0,820278885.2464862,672.0,0.41304347826086957,23.62500019669533,"0.084,0.081,0.084,0.069,0.061,0.064,0.013,0.011,0.026,0.027,0.018,0.023,0.029,0.030,0.034,0.034,0.018,0.019,0.012,0.014",31.500000000000007,1.0,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b1.00_a0.00,1.0,0.0,818183315.0545685,666.0,0.4148253741981468,31.500000000000007,"0.095,0.095,0.095,0.095,0.095,0.021,0.016,0.019,0.021,0.017,0.070,0.065,0.077,0.069,0.051,0.017,0.022,0.018,0.025,0.017",31.500000000000007,1.0,False,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b1.00_a0.25,1.0,0.25,821169092.5541368,671.0,0.41304347826086957,31.500000000000004,"0.095,0.095,0.095,0.095,0.095,0.040,0.017,0.018,0.025,0.023,0.058,0.056,0.067,0.062,0.050,0.026,0.023,0.020,0.023,0.018",31.500000000000007,1.0,False,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b1.00_a0.50,1.0,0.5,820749867.1210225,671.0,0.413399857448325,31.500000000000007,"0.095,0.095,0.095,0.095,0.095,0.057,0.017,0.017,0.029,0.029,0.046,0.047,0.057,0.055,0.049,0.034,0.024,0.023,0.021,0.018",31.500000000000007,1.0,False,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
validation,37,scheduled_rotation_slower_noisy__g99300000__t008,scheduled_rotation_slower_noisy,99300000,8,99510111,b1.00_a0.75,1.0,0.75,820729831.7879474,671.0,0.413399857448325,31.499999982118606,"0.095,0.095,0.095,0.095,0.095,0.074,0.017,0.016,0.033,0.034,0.035,0.039,0.049,0.049,0.049,0.041,0.025,0.025,0.019,0.019",31.500000000000007,0.75,True,5666e42846490ac1ec02432890289da3c794f4b7d5a84cca2999925ef3a45625
