training_seed,scenario,step,configured_horizon,horizon,candidate_index,candidate_label,executed_action_id,discovery_seed_start,discovery_replications,discovery_total_cost,discovery_cost_advantage,validation_seed_start,validation_replications,validation_total_cost,validation_cost_advantage
60,routing_persistent_hotspot_cluster1,13,remaining,39,4,specimen_transfer:-1x0.1,ed51b05dc64780af,103001310,3,2454819009.1797543,-46926393.06164265,107001310,5,2318450149.481267,-26969267.246839523
60,routing_persistent_hotspot_cluster1,14,4,4,0,mdl2,167816a0c20e6281,103001400,3,236141288.8210924,0.0,107001400,5,241584304.44121018,0.0
60,routing_persistent_hotspot_cluster1,14,4,4,1,specimen_transfer:+1x0.05,0bbb814004d1a5bf,103001400,3,234194773.65218446,1946515.1689079404,107001400,5,240171497.5557147,1412806.8854954839
60,routing_persistent_hotspot_cluster1,14,4,4,2,specimen_transfer:-1x0.05,2a7fc19dbda7383d,103001400,3,237277177.41976348,-1135888.5986710787,107001400,5,243825976.29976192,-2241671.8585517406
60,routing_persistent_hotspot_cluster1,14,4,4,3,specimen_transfer:+1x0.1,26bc210c4ff4912e,103001400,3,233410430.91666508,2730857.9044273198,107001400,5,239351822.22551242,2232482.2156977654
60,routing_persistent_hotspot_cluster1,14,4,4,4,specimen_transfer:-1x0.1,9565cc0a952586e1,103001400,3,238425954.21976113,-2284665.398668736,107001400,5,244855802.79850736,-3271498.357297182
60,routing_persistent_hotspot_cluster1,14,remaining,38,0,mdl2,167816a0c20e6281,103001410,3,2197992884.2378926,0.0,107001410,5,2126185448.7592006,0.0
60,routing_persistent_hotspot_cluster1,14,remaining,38,1,specimen_transfer:+1x0.05,0bbb814004d1a5bf,103001410,3,2193729109.818191,4263774.419701576,107001410,5,2125635381.5841727,550067.1750278473
60,routing_persistent_hotspot_cluster1,14,remaining,38,2,specimen_transfer:-1x0.05,2a7fc19dbda7383d,103001410,3,2206499154.6935096,-8506270.455616951,107001410,5,2125193027.3406003,992421.4186003208
60,routing_persistent_hotspot_cluster1,14,remaining,38,3,specimen_transfer:+1x0.1,26bc210c4ff4912e,103001410,3,2198349938.1772285,-357053.93933582306,107001410,5,2124082818.185051,2102630.5741496086
60,routing_persistent_hotspot_cluster1,14,remaining,38,4,specimen_transfer:-1x0.1,9565cc0a952586e1,103001410,3,2222642719.9797497,-24649835.74185705,107001410,5,2147807256.047332,-21621807.288131237
60,routing_persistent_hotspot_cluster1,15,4,4,0,mdl2,9617b8181a28ff9b,103001500,3,251622480.79293218,0.0,107001500,5,250452292.9465571,0.0
60,routing_persistent_hotspot_cluster1,15,4,4,1,specimen_transfer:+1x0.05,feaf95240359ba30,103001500,3,251319246.36760655,303234.4253256321,107001500,5,249905503.05249625,546789.8940608501
60,routing_persistent_hotspot_cluster1,15,4,4,2,specimen_transfer:-1x0.05,65b6db83825e0b4e,103001500,3,251541380.07130632,81100.7216258645,107001500,5,249456225.6985736,996067.2479835153
60,routing_persistent_hotspot_cluster1,15,4,4,3,specimen_transfer:+1x0.1,f34564ee71b9f247,103001500,3,250208948.85399923,1413531.9389329553,107001500,5,249379656.32668272,1072636.619874388
60,routing_persistent_hotspot_cluster1,15,4,4,4,specimen_transfer:-1x0.1,364fabe9296642da,103001500,3,254048270.5253642,-2425789.732432008,107001500,5,252719281.4585371,-2266988.511979997
60,routing_persistent_hotspot_cluster1,15,remaining,37,0,mdl2,9617b8181a28ff9b,103001510,3,2142620250.0647295,0.0,107001510,5,2227282079.7253337,0.0
60,routing_persistent_hotspot_cluster1,15,remaining,37,1,specimen_transfer:+1x0.05,feaf95240359ba30,103001510,3,2138227089.3759205,4393160.688808918,107001510,5,2228411617.1829653,-1129537.457631588
60,routing_persistent_hotspot_cluster1,15,remaining,37,2,specimen_transfer:-1x0.05,65b6db83825e0b4e,103001510,3,2140239397.8431377,2380852.221591711,107001510,5,2225137288.0385027,2144791.6868309975
60,routing_persistent_hotspot_cluster1,15,remaining,37,3,specimen_transfer:+1x0.1,f34564ee71b9f247,103001510,3,2137923751.6976511,4696498.367078304,107001510,5,2226141983.6109614,1140096.1143722534
60,routing_persistent_hotspot_cluster1,15,remaining,37,4,specimen_transfer:-1x0.1,364fabe9296642da,103001510,3,2156072877.3721824,-13452627.307452917,107001510,5,2241127398.4606366,-13845318.735302925
60,routing_persistent_hotspot_cluster1,16,4,4,0,mdl2,757f36c1297bd786,103001600,3,238911945.45690766,0.0,107001600,5,239887368.93823034,0.0
60,routing_persistent_hotspot_cluster1,16,4,4,1,specimen_transfer:+1x0.05,1e3af4142ea3100c,103001600,3,239380899.63800028,-468954.1810926199,107001600,5,240514576.14805636,-627207.2098260224
60,routing_persistent_hotspot_cluster1,16,4,4,2,specimen_transfer:-1x0.05,3557777a9d4bd0fd,103001600,3,241923847.07866582,-3011901.621758163,107001600,5,242958707.23579168,-3071338.2975613475
60,routing_persistent_hotspot_cluster1,16,4,4,3,specimen_transfer:+1x0.1,0c3064cc50e4cda2,103001600,3,238052914.40612996,859031.0507777035,107001600,5,238471564.5146738,1415804.4235565364
60,routing_persistent_hotspot_cluster1,16,4,4,4,specimen_transfer:-1x0.1,af3218bdb9e654fc,103001600,3,243770421.7365943,-4858476.27968663,107001600,5,245165105.05364332,-5277736.11541298
60,routing_persistent_hotspot_cluster1,16,remaining,36,0,mdl2,757f36c1297bd786,103001610,3,2083397622.1226587,0.0,107001610,5,2121341528.6081684,0.0
60,routing_persistent_hotspot_cluster1,16,remaining,36,1,specimen_transfer:+1x0.05,1e3af4142ea3100c,103001610,3,2082543096.9826334,854525.1400253773,107001610,5,2130460280.4843056,-9118751.876137257
60,routing_persistent_hotspot_cluster1,16,remaining,36,2,specimen_transfer:-1x0.05,3557777a9d4bd0fd,103001610,3,2119070918.9467335,-35673296.824074745,107001610,5,2157630610.3696527,-36289081.761484385
60,routing_persistent_hotspot_cluster1,16,remaining,36,3,specimen_transfer:+1x0.1,0c3064cc50e4cda2,103001610,3,2072041675.0209892,11355947.10166955,107001610,5,2134554672.237339,-13213143.629170656
60,routing_persistent_hotspot_cluster1,16,remaining,36,4,specimen_transfer:-1x0.1,af3218bdb9e654fc,103001610,3,2145693866.8535366,-62296244.73087788,107001610,5,2183618111.517222,-62276582.909053564
60,routing_persistent_hotspot_cluster1,17,4,4,0,mdl2,acd2c59f7252a653,103001700,3,233875319.3841243,0.0,107001700,5,229045117.3949204,0.0
60,routing_persistent_hotspot_cluster1,17,4,4,1,specimen_transfer:+1x0.05,27e9797fc46d7783,103001700,3,231660935.2195514,2214384.1645728946,107001700,5,227291795.12413138,1753322.2707890272
60,routing_persistent_hotspot_cluster1,17,4,4,2,specimen_transfer:-1x0.05,deb07c580bd547de,103001700,3,233653969.88315704,221349.50096726418,107001700,5,229339752.3145326,-294634.91961219907
60,routing_persistent_hotspot_cluster1,17,4,4,3,specimen_transfer:+1x0.1,798b0803b7c5a656,103001700,3,228052484.361114,5822835.0230103135,107001700,5,224047466.03115398,4997651.363766432
60,routing_persistent_hotspot_cluster1,17,4,4,4,specimen_transfer:-1x0.1,a20d789e86021a0e,103001700,3,235641378.861804,-1766059.4776796997,107001700,5,231558442.47991744,-2513325.084997028
60,routing_persistent_hotspot_cluster1,17,remaining,35,0,mdl2,acd2c59f7252a653,103001710,3,1875629076.5269327,0.0,107001710,5,2063217390.3184478,0.0
60,routing_persistent_hotspot_cluster1,17,remaining,35,1,specimen_transfer:+1x0.05,27e9797fc46d7783,103001710,3,1873304657.228987,2324419.297945738,107001710,5,2058241100.053709,4976290.264738798
60,routing_persistent_hotspot_cluster1,17,remaining,35,2,specimen_transfer:-1x0.05,deb07c580bd547de,103001710,3,1871489984.912377,4139091.6145555973,107001710,5,2054140825.740504,9076564.577943802
60,routing_persistent_hotspot_cluster1,17,remaining,35,3,specimen_transfer:+1x0.1,798b0803b7c5a656,103001710,3,1874151437.5167625,1477639.0101702213,107001710,5,2057538992.3520126,5678397.966435194
60,routing_persistent_hotspot_cluster1,17,remaining,35,4,specimen_transfer:-1x0.1,a20d789e86021a0e,103001710,3,1890548558.6915166,-14919482.164583921,107001710,5,2087181886.9795375,-23964496.66108966
60,routing_persistent_hotspot_cluster1,18,4,4,0,mdl2,cd27ce5e5ff66926,103001800,3,216716560.67527834,0.0,107001800,5,209143309.1235152,0.0
60,routing_persistent_hotspot_cluster1,18,4,4,1,specimen_transfer:+1x0.05,1cf7fccefac949eb,103001800,3,215248414.0084395,1468146.6668388247,107001800,5,207004604.85716966,2138704.2663455307
60,routing_persistent_hotspot_cluster1,18,4,4,2,specimen_transfer:-1x0.05,c9c5750b4c81ba83,103001800,3,218261278.4117745,-1544717.7364961505,107001800,5,211208114.19635683,-2064805.0728416443
60,routing_persistent_hotspot_cluster1,18,4,4,3,specimen_transfer:+1x0.1,5c24fedb18d91cf5,103001800,3,214673995.29431987,2042565.3809584677,107001800,5,206150773.97017688,2992535.153338313
60,routing_persistent_hotspot_cluster1,18,4,4,4,specimen_transfer:-1x0.1,bfb530f1c5006fd0,103001800,3,218940256.92003164,-2223696.244753301,107001800,5,211710928.9521305,-2567619.828615308
60,routing_persistent_hotspot_cluster1,18,remaining,34,0,mdl2,cd27ce5e5ff66926,103001810,3,1951803204.3330638,0.0,107001810,5,2030694021.092395,0.0
60,routing_persistent_hotspot_cluster1,18,remaining,34,1,specimen_transfer:+1x0.05,1cf7fccefac949eb,103001810,3,1960928807.2774284,-9125602.944364548,107001810,5,2032572914.547892,-1878893.4554970264
60,routing_persistent_hotspot_cluster1,18,remaining,34,2,specimen_transfer:-1x0.05,c9c5750b4c81ba83,103001810,3,2003789416.657759,-51986212.32469511,107001810,5,2063844285.5811508,-33150264.488755703
60,routing_persistent_hotspot_cluster1,18,remaining,34,3,specimen_transfer:+1x0.1,5c24fedb18d91cf5,103001810,3,1961972500.91417,-10169296.581106186,107001810,5,2030060111.3292058,633909.7631893158
60,routing_persistent_hotspot_cluster1,18,remaining,34,4,specimen_transfer:-1x0.1,bfb530f1c5006fd0,103001810,3,2003466549.132984,-51663344.79992008,107001810,5,2063162077.4896462,-32468056.39725113
60,routing_persistent_hotspot_cluster1,19,4,4,0,mdl2,5b582fe939e64374,103001900,3,209077729.87549296,0.0,107001900,5,204665431.48891902,0.0
60,routing_persistent_hotspot_cluster1,19,4,4,1,specimen_transfer:+1x0.05,fb01022961491fe2,103001900,3,205528854.7250928,3548875.1504001617,107001900,5,200664236.2379503,4001195.2509687245
60,routing_persistent_hotspot_cluster1,19,4,4,2,specimen_transfer:-1x0.05,db1ef914086b0b6d,103001900,3,208385501.0964538,692228.7790391743,107001900,5,204192452.00364605,472979.4852729738
60,routing_persistent_hotspot_cluster1,19,4,4,3,specimen_transfer:+1x0.1,c833781db7af05d4,103001900,3,203413008.38379216,5664721.491700798,107001900,5,198979147.6343463,5686283.854572713
60,routing_persistent_hotspot_cluster1,19,4,4,4,specimen_transfer:-1x0.1,d60c1265f1e7a18f,103001900,3,211264050.47289968,-2186320.597406715,107001900,5,207288242.16504484,-2622810.6761258245
60,routing_persistent_hotspot_cluster1,19,remaining,33,0,mdl2,5b582fe939e64374,103001910,3,1939642632.194124,0.0,107001910,5,1828366815.7702618,0.0
60,routing_persistent_hotspot_cluster1,19,remaining,33,1,specimen_transfer:+1x0.05,fb01022961491fe2,103001910,3,1935343463.0723865,4299169.12173748,107001910,5,1826509846.3655357,1856969.4047260284
60,routing_persistent_hotspot_cluster1,19,remaining,33,2,specimen_transfer:-1x0.05,db1ef914086b0b6d,103001910,3,1938767284.1575365,875348.0365874767,107001910,5,1827324496.3796172,1042319.3906445503
60,routing_persistent_hotspot_cluster1,19,remaining,33,3,specimen_transfer:+1x0.1,c833781db7af05d4,103001910,3,1936369616.8351295,3273015.358994484,107001910,5,1827087738.436767,1279077.3334946632
60,routing_persistent_hotspot_cluster1,19,remaining,33,4,specimen_transfer:-1x0.1,d60c1265f1e7a18f,103001910,3,1960274590.2754066,-20631958.081282616,107001910,5,1848289282.5294318,-19922466.759170055
60,routing_persistent_hotspot_cluster1,20,4,4,0,mdl2,89614aba451daa97,103002000,3,191567212.2431496,0.0,107002000,5,193449675.04303128,0.0
60,routing_persistent_hotspot_cluster1,20,4,4,1,specimen_transfer:+1x0.05,3387a0efab16071c,103002000,3,189154067.79774582,2413144.4454037845,107002000,5,190880348.53262565,2569326.51040563
60,routing_persistent_hotspot_cluster1,20,4,4,2,specimen_transfer:-1x0.05,de653545e468b2f9,103002000,3,193782659.34728828,-2215447.1041386724,107002000,5,195072339.29128805,-1622664.2482567728
60,routing_persistent_hotspot_cluster1,20,4,4,3,specimen_transfer:+1x0.1,cfcdc425bcc05465,103002000,3,187234575.23935643,4332637.00379318,107002000,5,188707500.81068116,4742174.232350111
60,routing_persistent_hotspot_cluster1,20,4,4,4,specimen_transfer:-1x0.1,ccc125030ee11205,103002000,3,197239529.9672483,-5672317.724098682,107002000,5,197990372.75742355,-4540697.714392275
60,routing_persistent_hotspot_cluster1,20,remaining,32,0,mdl2,89614aba451daa97,103002010,3,1579089904.5599468,0.0,107002010,5,1828060536.3157806,0.0
60,routing_persistent_hotspot_cluster1,20,remaining,32,1,specimen_transfer:+1x0.05,3387a0efab16071c,103002010,3,1576293327.3901412,2796577.1698055267,107002010,5,1821027769.5661423,7032766.749638319
60,routing_persistent_hotspot_cluster1,20,remaining,32,2,specimen_transfer:-1x0.05,de653545e468b2f9,103002010,3,1576972005.7453887,2117898.814558029,107002010,5,1832307284.2645028,-4246747.948722124
60,routing_persistent_hotspot_cluster1,20,remaining,32,3,specimen_transfer:+1x0.1,cfcdc425bcc05465,103002010,3,1579254419.28815,-164514.72820329666,107002010,5,1818022109.8146641,10038426.501116514
60,routing_persistent_hotspot_cluster1,20,remaining,32,4,specimen_transfer:-1x0.1,ccc125030ee11205,103002010,3,1583298212.0168707,-4208307.456923962,107002010,5,1834580918.2712903,-6520381.955509663
60,routing_persistent_hotspot_cluster1,21,4,4,0,mdl2,149506b77a2505f1,103002100,3,195521904.44143096,0.0,107002100,5,200447975.5144662,0.0
60,routing_persistent_hotspot_cluster1,21,4,4,1,specimen_transfer:+1x0.05,5d63deaa9e4879c6,103002100,3,192931127.83873487,2590776.602696091,107002100,5,197925908.3348115,2522067.1796546876
60,routing_persistent_hotspot_cluster1,21,4,4,2,specimen_transfer:-1x0.05,88e444f9190eea12,103002100,3,197978858.6361688,-2456954.1947378516,107002100,5,202845894.91787505,-2397919.403408855
60,routing_persistent_hotspot_cluster1,21,4,4,3,specimen_transfer:+1x0.1,851eee8bec8b689a,103002100,3,191377741.4241514,4144163.0172795653,107002100,5,196191265.63536987,4256709.879096329
60,routing_persistent_hotspot_cluster1,21,4,4,4,specimen_transfer:-1x0.1,6fc322da26d14e8c,103002100,3,199007765.25984097,-3485860.818410009,107002100,5,203797739.63193282,-3349764.1174666286
60,routing_persistent_hotspot_cluster1,21,remaining,31,0,mdl2,149506b77a2505f1,103002110,3,1718393218.187369,0.0,107002110,5,1794727520.2418628,0.0
60,routing_persistent_hotspot_cluster1,21,remaining,31,1,specimen_transfer:+1x0.05,5d63deaa9e4879c6,103002110,3,1717664691.6118717,728526.5754973888,107002110,5,1792231358.620903,2496161.6209597588
60,routing_persistent_hotspot_cluster1,21,remaining,31,2,specimen_transfer:-1x0.05,88e444f9190eea12,103002110,3,1717041622.2838583,1351595.903510809,107002110,5,1791797808.9828773,2929711.2589855194
60,routing_persistent_hotspot_cluster1,21,remaining,31,3,specimen_transfer:+1x0.1,851eee8bec8b689a,103002110,3,1718478267.2561414,-85049.06877231598,107002110,5,1793886942.6605358,840577.5813269615
60,routing_persistent_hotspot_cluster1,21,remaining,31,4,specimen_transfer:-1x0.1,6fc322da26d14e8c,103002110,3,1711264823.4192626,7128394.768106461,107002110,5,1794700875.816616,26644.425246715546
60,routing_persistent_hotspot_cluster1,22,4,4,0,mdl2,124bcf168df591e8,103002200,3,200992246.60783195,0.0,107002200,5,202314890.6801706,0.0
60,routing_persistent_hotspot_cluster1,22,4,4,1,specimen_transfer:+1x0.05,9543ee147353cc2c,103002200,3,199468713.10333395,1523533.504498005,107002200,5,200747746.23108545,1567144.4490851462
60,routing_persistent_hotspot_cluster1,22,4,4,2,specimen_transfer:-1x0.05,6c8814b673ac1f46,103002200,3,201981407.4278874,-989160.820055455,107002200,5,203705646.3202924,-1390755.6401218176
60,routing_persistent_hotspot_cluster1,22,4,4,3,specimen_transfer:+1x0.1,34921cd3aa244df3,103002200,3,198232104.62851706,2760141.9793148935,107002200,5,199872491.4291491,2442399.2510215044
60,routing_persistent_hotspot_cluster1,22,4,4,4,specimen_transfer:-1x0.1,dee30c7ccfbccbed,103002200,3,205821062.8663012,-4828816.258469254,107002200,5,207175762.40346873,-4860871.723298132
60,routing_persistent_hotspot_cluster1,22,remaining,30,0,mdl2,124bcf168df591e8,103002210,3,1585414787.986808,0.0,107002210,5,1665127011.6697545,0.0
60,routing_persistent_hotspot_cluster1,22,remaining,30,1,specimen_transfer:+1x0.05,9543ee147353cc2c,103002210,3,1582751132.4009924,2663655.585815668,107002210,5,1663430936.5910382,1696075.078716278
60,routing_persistent_hotspot_cluster1,22,remaining,30,2,specimen_transfer:-1x0.05,6c8814b673ac1f46,103002210,3,1582364619.802304,3050168.184504032,107002210,5,1663781537.8957274,1345473.7740271091
60,routing_persistent_hotspot_cluster1,22,remaining,30,3,specimen_transfer:+1x0.1,34921cd3aa244df3,103002210,3,1583024617.7584903,2390170.2283177376,107002210,5,1662015265.1914716,3111746.4782829285
60,routing_persistent_hotspot_cluster1,22,remaining,30,4,specimen_transfer:-1x0.1,dee30c7ccfbccbed,103002210,3,1579424365.202692,5990422.78411603,107002210,5,1662745995.624333,2381016.0454216003
60,routing_persistent_hotspot_cluster1,23,4,4,0,mdl2,dc4eec6e1b18f802,103002300,3,187668532.14165878,0.0,107002300,5,186381558.25255594,0.0
60,routing_persistent_hotspot_cluster1,23,4,4,1,specimen_transfer:+1x0.05,b68f8c461f5bf393,103002300,3,185263177.55478787,2405354.5868709087,107002300,5,184422237.7802907,1959320.4722652435
60,routing_persistent_hotspot_cluster1,23,4,4,2,specimen_transfer:-1x0.05,95dfe614c6aad25b,103002300,3,189957090.86320463,-2288558.7215458453,107002300,5,188498310.9300456,-2116752.677489668
60,routing_persistent_hotspot_cluster1,23,4,4,3,specimen_transfer:+1x0.1,2a1441e6c689741f,103002300,3,185584948.97889248,2083583.1627663076,107002300,5,184189234.33976927,2192323.9127866626
60,routing_persistent_hotspot_cluster1,23,4,4,4,specimen_transfer:-1x0.1,7f4c87f892cdf75e,103002300,3,192364655.6108187,-4696123.469159931,107002300,5,190613663.3926893,-4232105.140133351
60,routing_persistent_hotspot_cluster1,23,remaining,29,0,mdl2,dc4eec6e1b18f802,103002310,3,1816058767.1996858,0.0,107002310,5,1740887782.7667198,0.0
60,routing_persistent_hotspot_cluster1,23,remaining,29,1,specimen_transfer:+1x0.05,b68f8c461f5bf393,103002310,3,1816383480.4918327,-324713.29214692116,107002310,5,1741659031.0266068,-771248.25988698
60,routing_persistent_hotspot_cluster1,23,remaining,29,2,specimen_transfer:-1x0.05,95dfe614c6aad25b,103002310,3,1812649466.3302896,3409300.8693962097,107002310,5,1737091700.4258618,3796082.3408579826
60,routing_persistent_hotspot_cluster1,23,remaining,29,3,specimen_transfer:+1x0.1,2a1441e6c689741f,103002310,3,1817451116.9420319,-1392349.7423460484,107002310,5,1743277525.9323268,-2389743.1656069756
60,routing_persistent_hotspot_cluster1,23,remaining,29,4,specimen_transfer:-1x0.1,7f4c87f892cdf75e,103002310,3,1811169566.502573,4889200.697112799,107002310,5,1736187802.80578,4699979.960939884
60,routing_persistent_hotspot_cluster1,24,4,4,0,mdl2,bb0be96bd263a3fb,103002400,3,197115913.73644826,0.0,107002400,5,198224743.85018936,0.0
60,routing_persistent_hotspot_cluster1,24,4,4,1,specimen_transfer:+1x0.05,8723ece79d70b4dc,103002400,3,196090468.20167685,1025445.5347714126,107002400,5,195958904.15704742,2265839.6931419373
60,routing_persistent_hotspot_cluster1,24,4,4,2,specimen_transfer:-1x0.05,75401029a824a84a,103002400,3,198857479.13374177,-1741565.397293508,107002400,5,200377813.01142877,-2153069.1612394154
60,routing_persistent_hotspot_cluster1,24,4,4,3,specimen_transfer:+1x0.1,bcb68e81407b7b7b,103002400,3,194990451.36317816,2125462.3732700944,107002400,5,195570521.21514088,2654222.635048479
